follower_id,followed_id
181,245
181,120
181,43
181,326
181,590
181,130
181,453
181,268
181,380
181,190
181,212
181,577
181,726
181,36
181,683
182,326
182,354
182,152
182,383
182,461
182,554
182,1000
182,167
182,548
182,310
182,125
182,944
182,26
182,416
183,955
183,513
183,788
183,149
183,972
183,471
183,952
183,329
183,160
183,5
183,995
183,758
184,561
184,521
184,341
184,664
184,724
184,304
184,487
184,919
184,298
184,994
184,968
184,774
184,589
184,684
184,151
184,820
184,580
184,748
184,930
184,946
184,454
184,348
184,707
185,116
185,751
185,492
185,923
185,42
185,143
185,696
185,566
185,120
185,317
185,26
185,413
185,634
185,863
185,227
185,458
185,367
185,95
186,336
186,57
186,624
186,658
186,201
186,599
186,541
186,229
186,802
186,960
186,787
186,286
186,202
186,24
186,86
186,553
186,871
186,458
186,695
186,689
186,982
186,90
186,526
186,405
187,201
187,504
187,327
187,619
187,621
187,525
187,968
187,58
187,932
187,684
187,371
187,409
187,152
187,735
187,876
187,439
187,380
187,397
187,383
187,13
187,293
187,355
187,361
188,317
188,458
188,897
188,576
188,90
188,222
188,747
188,911
188,456
188,761
188,427
188,824
188,455
188,297
188,168
188,827
188,995
188,921
188,436
189,748
189,919
189,426
189,143
189,857
189,603
189,614
189,89
189,148
189,214
189,312
189,488
189,890
189,539
190,345
190,68
190,957
190,985
190,606
190,776
190,386
190,91
190,7
191,421
191,656
191,938
191,281
191,426
191,180
191,571
191,475
191,729
191,583
191,775
191,141
191,206
191,192
191,854
191,392
191,298
192,569
192,504
192,44
192,844
192,848
192,311
192,856
192,601
192,313
192,507
192,574
192,759
192,476
192,231
192,28
192,812
192,3
192,158
192,270
192,309
192,980
192,657
192,653
192,485
192,128
193,671
193,683
193,916
193,296
193,429
193,184
193,505
193,930
193,706
193,662
193,252
193,30
193,123
193,785
193,285
193,506
193,995
193,69
193,615
193,765
193,372
194,597
194,494
194,581
194,448
194,891
194,266
194,645
194,704
194,489
194,999
194,712
195,839
195,123
195,384
195,526
195,752
195,591
195,18
195,867
195,267
195,167
195,597
195,60
195,150
195,329
195,474
195,901
195,711
195,139
195,367
195,168
195,55
196,281
196,371
196,431
196,653
196,935
196,980
196,366
196,50
196,298
196,300
196,544
196,656
196,960
196,79
196,528
196,200
196,786
196,645
196,188
196,785
196,97
196,615
197,772
197,172
197,558
197,332
197,895
197,325
197,848
197,867
197,703
197,821
197,310
197,279
197,716
197,706
198,373
198,99
198,549
198,595
198,362
198,845
198,148
198,14
198,141
198,532
198,290
198,383
198,799
198,498
198,423
198,350
198,945
198,934
198,167
198,105
198,225
199,159
199,517
199,228
199,853
199,193
199,816
199,920
199,574
199,630
199,708
199,977
199,540
199,868
199,546
199,731
199,566
199,721
199,776
199,823
199,117
200,429
200,473
200,940
200,79
200,120
200,840
200,135
200,947
200,18
200,493
200,358
200,321
201,709
201,373
201,143
201,838
201,454
201,913
201,613
201,537
201,783
201,995
201,352
201,177
201,728
201,313
201,30
201,764
201,836
201,122
201,229
201,132
201,879
201,712
202,146
202,706
202,234
202,316
202,129
202,216
202,134
202,81
202,437
202,709
202,783
202,804
202,115
202,80
202,20
202,795
202,497
202,777
202,443
202,44
202,203
202,111
202,34
203,814
203,677
203,527
203,609
203,61
203,482
203,122
203,932
203,261
203,45
203,68
203,310
203,685
203,11
203,774
203,99
203,803
203,127
203,944
203,618
203,212
203,603
203,924
203,206
203,190
203,688
203,361
204,30
204,93
204,150
204,868
204,766
204,966
204,286
204,973
204,595
204,358
204,362
204,165
204,877
204,514
204,801
204,748
204,629
204,249
204,519
204,585
204,70
204,102
204,841
204,594
204,783
204,15
204,543
205,224
205,734
205,197
205,989
205,290
205,176
205,925
205,774
205,552
205,5
206,998
206,744
206,102
206,948
206,221
206,944
206,518
206,873
206,726
206,488
206,377
206,716
206,605
207,190
207,452
207,691
207,982
207,110
207,186
207,856
207,365
207,390
207,436
207,221
207,528
207,235
207,419
207,116
207,781
207,323
207,127
207,479
207,113
207,534
207,140
207,509
208,782
208,371
208,723
208,297
208,572
208,741
208,42
208,85
208,337
208,507
208,119
208,396
208,292
208,469
208,616
208,755
208,321
208,705
208,863
208,456
208,233
208,569
208,419
209,299
209,877
209,440
209,194
209,879
209,72
209,918
209,863
209,823
209,489
209,963
209,697
209,378
209,184
209,14
209,692
209,505
209,690
209,108
209,407
209,450
209,537
209,676
210,694
210,88
210,123
210,147
210,406
210,412
210,713
210,606
210,105
210,761
210,949
210,915
210,173
210,67
210,374
210,1000
210,204
210,348
210,206
210,611
210,866
210,415
210,126
210,240
210,860
210,436
210,744
210,513
210,287
210,785
210,732
210,786
210,597
210,609
210,281
210,776
210,810
210,822
210,661
210,967
210,411
210,366
210,489
210,684
210,619
211,974
211,416
211,498
211,525
211,287
211,151
211,788
211,467
211,111
211,126
211,258
211,503
211,511
211,238
211,645
211,967
211,138
211,31
211,102
211,757
211,55
211,852
211,70
212,512
212,696
212,28
212,997
212,184
212,393
212,621
212,697
212,336
212,157
212,312
212,638
212,640
212,99
212,780
212,79
212,678
212,771
212,534
212,787
212,506
212,813
212,479
212,207
212,302
212,679
212,511
213,504
213,518
213,269
213,557
213,353
213,830
213,882
213,555
213,561
213,19
213,977
213,784
213,33
213,442
213,903
213,938
213,122
213,394
213,462
213,324
213,875
213,387
213,455
213,472
213,37
213,34
214,182
214,572
214,677
214,883
214,800
214,312
214,907
214,725
214,169
214,505
214,443
214,138
214,321
214,734
214,400
214,501
214,784
214,113
214,584
214,693
214,504
214,569
214,703
214,554
215,587
215,483
215,489
215,577
215,876
215,161
215,520
215,58
215,402
215,271
215,508
215,607
215,996
215,388
215,633
215,694
215,363
216,786
216,293
216,330
216,63
216,29
216,606
216,47
216,132
216,859
216,377
216,359
216,830
216,761
216,599
216,28
216,785
216,914
216,642
216,351
216,391
216,100
216,440
216,355
216,367
216,423
217,361
217,58
217,679
217,252
217,255
217,242
217,665
217,321
217,608
217,87
217,934
217,706
217,68
217,891
218,314
218,118
218,347
218,174
218,21
218,553
218,335
218,39
218,473
218,675
218,886
218,434
218,583
218,529
218,925
218,433
218,275
218,714
219,482
219,604
219,23
219,326
219,388
219,586
219,401
219,332
219,588
219,101
219,829
219,502
219,103
219,709
219,693
219,211
220,346
220,510
220,516
220,832
220,785
220,685
220,349
220,171
220,631
220,308
220,374
220,994
220,448
220,207
220,652
220,869
220,999
220,808
220,78
220,862
221,872
221,550
221,220
221,296
221,273
221,49
221,306
221,589
221,413
221,825
221,233
221,641
221,762
221,982
221,95
221,736
221,866
221,594
221,98
221,608
221,346
221,281
221,69
221,582
221,822
221,545
221,488
221,439
221,215
221,357
221,816
221,79
221,669
221,845
221,311
222,518
222,825
222,309
222,445
222,681
222,554
222,322
223,205
223,426
223,413
223,259
223,641
223,529
223,466
223,689
223,783
223,562
223,185
223,904
223,20
223,644
223,722
223,530
223,885
223,192
223,592
223,513
223,219
223,678
223,987
223,845
224,762
224,962
224,480
224,276
224,961
224,655
224,547
224,830
224,631
225,875
225,789
225,930
225,446
225,959
225,581
225,746
225,643
225,62
225,536
225,206
225,375
225,475
225,152
225,248
225,155
226,766
226,703
226,785
226,309
226,866
226,447
226,422
226,328
226,882
226,852
226,935
226,66
226,651
226,209
226,868
226,424
226,275
226,845
226,295
226,663
226,165
226,264
226,705
226,617
226,243
226,417
226,246
227,117
227,154
227,197
227,29
227,253
227,818
227,849
227,319
227,477
227,499
227,575
227,448
227,434
227,664
227,929
227,38
227,207
227,164
227,281
227,140
228,30
228,266
228,810
228,824
228,286
228,676
228,565
228,181
228,661
228,874
228,44
228,988
229,741
229,499
229,803
229,21
229,57
229,882
229,920
229,86
229,323
229,618
229,307
229,889
229,66
229,924
229,980
230,418
230,920
230,374
230,689
230,675
230,908
230,93
230,408
230,967
230,861
230,743
230,864
230,144
230,243
230,115
230,586
230,754
230,514
230,957
230,124
230,536
230,682
230,850
230,596
231,974
231,795
231,955
231,539
231,259
231,510
231,907
231,93
231,245
231,616
231,126
231,793
231,828
231,322
231,339
232,854
232,600
232,756
232,401
232,827
232,768
232,763
232,243
232,959
232,435
232,224
232,148
232,110
232,180
232,220
232,995
232,283
232,452
232,420
232,262
232,885
233,605
233,58
233,504
233,548
233,385
233,718
233,973
233,116
233,326
233,560
233,435
233,488
233,701
233,254
233,988
233,286
233,902
233,805
233,961
233,149
234,373
234,488
234,734
234,378
234,843
234,317
234,22
234,662
234,992
234,928
234,622
234,36
234,863
234,759
234,680
235,820
235,965
235,56
235,709
235,941
235,809
235,689
235,247
235,261
235,567
235,395
235,318
235,656
235,983
235,719
235,373
235,926
235,833
235,703
235,125
235,549
235,889
235,244
235,880
235,455
235,399
235,9
235,933
235,985
235,404
235,951
235,263
235,310
235,93
236,960
236,844
236,776
236,243
236,306
236,216
236,882
236,913
236,165
236,939
236,451
236,648
236,326
236,902
236,833
236,787
236,661
236,418
236,810
236,35
236,282
236,889
236,83
236,800
237,965
237,505
237,484
237,756
237,424
237,950
238,863
238,342
238,736
238,434
238,899
238,942
238,841
238,103
238,846
238,165
238,717
238,269
238,520
238,68
238,362
238,432
238,618
238,748
238,834
238,562
238,757
239,336
239,466
239,713
239,29
239,782
239,54
239,658
239,189
239,647
239,456
239,812
239,140
239,4
239,412
239,205
240,645
240,314
240,323
240,591
240,85
240,114
240,162
240,257
240,530
240,732
240,994
240,788
240,852
240,666
240,783
240,134
240,869
240,610
240,704
240,422
240,813
240,963
240,329
240,464
240,491
241,896
241,754
241,137
241,268
241,178
241,705
241,609
241,848
241,337
241,820
241,290
241,204
241,87
241,426
242,378
242,187
242,404
242,899
242,388
242,969
242,856
242,907
242,586
242,230
242,22
242,972
242,24
242,947
242,573
242,664
242,628
242,643
242,235
243,930
243,92
243,999
243,475
243,204
243,270
243,720
243,874
243,173
243,51
243,412
243,634
243,441
243,616
243,268
243,153
243,983
243,378
243,175
243,971
243,582
243,121
243,15
244,737
244,540
244,447
244,793
244,944
244,952
244,466
244,849
244,691
244,508
244,122
244,230
244,732
244,209
244,196
244,970
244,884
244,834
244,802
244,274
244,296
244,766
244,393
244,134
244,443
245,878
245,212
245,616
245,221
245,845
245,291
245,746
245,695
245,194
245,430
245,185
246,420
246,813
246,150
246,30
246,299
246,270
246,242
246,634
246,463
246,931
246,256
246,380
246,598
246,702
246,664
246,471
246,88
247,11
247,482
247,137
247,894
247,333
247,999
247,711
247,409
247,705
247,218
247,732
247,394
247,727
247,435
247,755
247,613
248,264
248,75
248,98
248,572
248,61
248,54
248,342
248,955
248,241
248,484
248,932
248,364
248,622
248,963
248,688
249,992
249,823
249,614
249,728
249,768
249,831
249,47
249,6
249,261
249,518
249,636
249,392
249,311
249,406
249,689
249,381
249,136
249,993
249,915
249,574
249,43
249,596
249,184
249,268
249,174
249,517
249,506
249,954
249,349
249,900
249,481
250,136
250,92
250,326
250,729
250,545
250,445
250,146
250,268
250,120
250,322
250,46
250,131
250,513
250,894
250,998
250,856
250,289
250,767
250,371
250,950
250,442
250,291
251,926
251,899
251,271
251,629
251,851
251,781
251,950
251,272
251,531
251,322
251,448
252,916
252,169
252,325
252,756
252,505
252,784
252,974
252,155
252,571
252,875
252,947
252,675
252,653
252,819
252,452
252,55
252,194
252,153
252,56
252,236
252,188
252,37
252,483
252,268
252,168
252,724
253,480
253,448
253,119
253,918
253,951
253,508
253,42
253,454
253,367
253,728
253,576
253,498
253,470
253,506
253,116
253,868
253,739
253,889
253,152
253,127
253,359
253,96
253,209
253,891
253,292
253,185
253,856
253,173
253,769
253,522
253,844
253,281
253,578
253,914
254,681
254,601
254,218
254,599
254,996
254,5
254,540
254,787
254,586
254,185
254,428
254,944
254,79
254,253
254,788
254,512
254,695
254,97
254,910
254,338
254,27
254,293
254,699
254,698
254,125
254,405
255,384
255,606
255,953
255,976
255,109
255,859
255,333
255,158
255,30
256,84
256,473
256,852
256,726
256,677
256,493
256,466
256,645
256,980
256,277
256,610
256,675
256,6
256,339
256,995
256,45
257,673
257,639
257,975
257,465
257,334
257,972
257,751
257,753
257,930
257,982
257,818
257,584
257,133
257,217
257,885
257,50
257,822
257,661
257,291
257,332
257,819
257,57
257,763
257,73
257,562
257,976
257,618
257,392
258,95
258,410
258,263
258,183
258,246
258,990
258,791
258,888
258,92
258,22
258,874
258,214
258,167
258,399
258,800
259,414
259,293
259,664
259,772
259,979
259,671
259,158
259,124
259,307
259,504
259,822
259,444
259,755
259,827
259,945
259,319
259,927
259,703
259,619
259,135
259,369
259,683
260,99
260,854
260,378
260,526
260,205
260,503
260,458
260,908
260,399
260,489
260,276
260,578
260,616
260,435
260,93
260,776
260,434
260,832
260,379
260,630
260,191
260,446
260,647
260,438
260,96
261,42
261,527
261,351
261,998
261,476
261,694
261,230
261,665
261,704
261,732
261,159
261,955
261,509
262,541
262,646
262,664
262,539
262,86
262,299
262,481
262,449
262,82
262,930
262,822
262,491
262,309
262,153
262,131
262,702
262,926
262,863
262,255
263,537
264,439
264,304
264,584
264,49
264,566
264,79
264,941
264,47
264,527
264,111
264,524
264,437
264,424
265,97
265,477
265,678
265,739
265,584
265,834
265,260
265,365
265,261
265,601
265,84
265,789
265,517
265,17
265,117
265,760
265,679
265,475
266,184
266,807
266,187
266,865
266,404
266,47
266,86
266,428
266,899
266,723
266,306
267,323
267,603
267,743
267,467
267,777
267,688
267,462
267,640
267,829
267,273
267,351
267,991
267,942
267,894
267,831
267,192
267,217
267,190
267,81
267,766
267,620
267,266
267,691
267,109
267,446
267,549
267,19
267,6
267,406
267,120
268,14
268,176
268,673
268,490
268,473
268,710
268,416
268,891
268,675
268,990
269,764
269,618
269,745
269,500
269,312
269,635
269,834
269,999
269,633
269,371
269,709
269,691
269,988
269,708
269,693
269,406
269,825
270,311
270,90
270,129
270,139
270,15
270,196
270,115
270,837
270,17
270,714
270,995
270,193
270,881
270,28
270,215
270,494
270,666
270,149
270,667
270,248
271,448
271,864
271,643
271,880
271,810
271,553
271,196
271,89
271,310
271,790
271,476
271,152
271,487
271,434
271,23
271,120
271,171
271,926
271,157
271,758
271,721
271,457
271,988
271,498
271,484
271,21
271,882
271,462
271,601
272,249
272,207
272,303
272,585
272,851
272,855
272,403
272,53
272,343
272,9
273,106
273,647
273,869
273,732
273,444
273,427
273,870
273,509
273,756
273,594
273,612
273,750
273,569
273,299
273,38
273,501
273,411
273,499
273,527
273,607
273,744
273,628
273,959
273,696
273,928
273,838
273,890
274,501
274,238
274,733
274,63
274,542
274,20
274,434
274,592
274,325
274,568
274,66
274,276
274,916
274,665
274,429
274,912
274,486
274,120
274,508
274,639
275,963
275,663
275,357
275,461
275,716
275,448
275,22
275,166
275,296
275,745
275,197
275,482
275,354
276,450
276,238
276,521
276,225
276,603
276,932
276,703
276,349
276,945
276,618
276,875
276,864
276,734
276,674
276,481
276,135
276,906
276,302
276,742
276,730
276,401
276,984
276,428
277,855
277,965
277,691
277,670
277,754
277,370
277,817
277,485
277,820
277,996
277,866
277,166
277,638
277,213
277,291
277,709
277,769
277,89
277,685
277,496
277,133
278,178
278,205
278,161
278,622
278,505
278,104
278,814
278,427
278,967
278,507
278,312
278,241
278,215
278,572
278,49
279,19
279,369
279,904
279,268
279,367
279,695
279,163
279,179
279,849
279,882
279,917
279,517
279,33
279,828
279,66
279,347
279,442
279,117
279,634
279,233
280,124
280,577
280,230
280,500
280,265
280,350
280,805
280,365
280,789
280,48
280,790
280,900
280,572
280,274
280,919
280,155
280,875
281,708
281,896
281,529
281,620
281,687
281,107
281,725
281,52
281,950
281,970
281,450
281,820
281,470
281,987
281,863
281,775
281,114
281,1000
281,109
281,802
282,627
282,626
282,802
282,880
282,972
282,105
282,845
282,577
282,43
282,521
282,108
282,172
282,647
282,121
282,893
282,211
282,934
282,372
282,161
282,747
282,301
282,727
282,454
282,782
283,520
283,512
283,752
283,893
283,102
283,158
283,664
283,374
283,344
283,840
283,142
283,126
283,870
283,207
283,451
283,994
283,427
283,789
283,7
283,252
283,856
283,830
283,487
283,351
283,295
283,519
283,176
283,88
283,273
283,383
284,734
284,774
284,426
284,371
284,646
284,682
284,252
284,156
284,773
284,544
284,433
285,808
285,234
285,142
285,823
285,441
285,425
285,942
285,421
285,921
285,471
285,976
285,874
285,530
285,815
285,700
285,372
285,968
285,31
285,455
285,150
285,790
285,11
285,736
285,827
285,531
285,72
285,87
285,348
285,324
285,413
285,792
285,169
285,446
285,63
286,404
286,779
286,38
286,678
286,946
286,658
287,155
287,926
287,590
287,60
287,648
287,732
287,820
287,678
287,898
287,534
287,998
287,304
287,431
287,413
287,909
287,699
287,719
287,568
288,896
288,313
288,740
288,762
288,323
288,933
288,354
288,9
288,848
288,287
288,923
288,542
288,627
288,944
288,151
288,719
288,415
288,458
288,661
288,211
288,910
288,559
288,641
289,809
289,635
289,669
289,454
289,716
289,355
289,910
289,833
289,802
289,666
289,416
289,796
289,203
289,904
289,310
289,87
289,38
289,552
289,344
289,401
289,744
290,738
290,759
290,902
290,130
290,534
290,555
290,292
290,219
290,96
290,525
290,567
290,321
290,535
290,350
290,777
291,652
291,164
291,24
291,29
291,913
291,817
291,554
291,608
291,265
291,248
291,854
291,794
291,313
291,745
291,434
291,519
291,114
291,751
292,62
292,863
292,383
292,266
292,644
292,521
292,364
292,127
292,49
292,776
292,668
292,965
292,128
292,461
292,307
292,588
293,756
293,6
293,466
293,349
293,242
293,826
293,765
293,597
293,581
293,733
293,917
293,962
293,644
293,683
293,548
293,866
294,611
294,240
294,360
294,308
294,292
294,684
294,805
294,836
294,734
294,588
294,690
294,144
294,733
294,388
294,534
294,757
294,254
294,108
294,337
294,530
294,598
294,198
294,844
294,799
294,371
295,467
295,101
295,151
295,730
295,437
295,850
295,423
295,84
295,95
295,64
295,911
295,134
295,489
295,220
295,458
295,80
295,380
295,695
295,540
295,414
295,604
295,574
296,533
296,799
296,406
296,894
296,271
296,600
296,512
296,653
296,435
296,452
296,707
296,955
296,972
296,503
296,751
297,998
297,428
297,845
297,167
297,148
297,519
297,131
297,498
297,730
297,470
297,133
297,993
297,723
297,527
297,885
297,543
297,121
297,713
297,218
297,468
297,486
297,34
297,766
297,161
297,968
298,574
298,380
298,945
298,976
298,122
298,618
298,874
298,420
298,113
298,124
298,587
298,297
298,42
298,537
298,157
298,121
298,382
298,314
298,385
298,312
298,303
298,499
299,29
299,812
299,147
299,146
299,804
299,605
299,433
299,50
299,961
299,917
299,314
299,912
299,291
299,221
299,188
299,840
299,759
299,502
299,3
299,126
299,562
299,359
299,70
299,893
299,46
300,429
300,494
300,588
300,319
300,581
300,465
300,923
300,347
300,802
300,388
300,488
300,856
300,739
300,855
300,622
300,136
300,782
300,142
300,518
300,653
300,473
300,781
300,462
300,685
301,461
301,153
301,889
301,747
301,335
301,92
301,821
301,641
301,682
301,640
301,421
301,398
301,239
301,923
302,406
302,349
302,555
302,47
302,983
302,688
302,913
302,455
302,755
302,285
302,663
302,91
302,888
302,170
302,726
302,26
303,587
303,647
303,817
303,792
303,726
303,318
303,576
303,662
303,127
303,661
303,574
303,88
303,198
303,980
303,635
303,556
303,592
303,777
303,55
303,982
303,585
303,536
303,194
303,770
304,489
304,516
304,920
304,20
304,124
304,676
304,960
304,546
304,185
304,987
304,282
304,807
304,211
304,252
304,851
304,724
304,861
304,910
304,595
304,456
304,87
304,828
304,548
304,623
305,330
305,413
305,605
305,47
305,505
305,884
305,958
305,24
305,350
305,449
305,185
305,426
305,25
305,882
305,542
305,326
305,393
305,264
305,94
306,118
306,102
306,556
306,173
306,293
306,148
306,188
306,262
306,788
306,92
306,158
306,316
306,977
306,419
306,696
306,174
306,61
306,631
306,986
306,335
307,186
307,28
307,732
307,60
307,306
307,401
307,102
307,329
307,146
307,424
307,916
307,333
307,265
307,386
307,966
307,849
307,923
307,124
307,54
307,208
307,246
307,772
307,613
307,602
307,243
307,506
307,522
307,518
308,396
308,974
308,118
308,276
308,63
308,327
308,477
308,568
308,418
308,68
308,497
308,30
308,419
308,650
308,240
308,937
309,909
309,20
309,276
309,569
309,988
309,602
309,693
309,104
309,253
309,783
309,570
309,669
309,806
309,129
309,313
309,583
309,418
309,458
309,86
309,868
309,653
309,514
309,209
310,803
310,993
310,146
310,384
310,555
310,173
310,802
310,252
310,552
310,977
310,435
310,986
310,935
310,570
310,464
310,43
310,2
310,834
311,477
311,986
311,851
311,637
311,297
311,670
311,997
311,172
311,1
311,62
311,957
311,945
311,495
311,280
311,614
311,257
311,861
311,698
312,391
312,361
312,864
312,649
312,218
312,601
312,862
312,524
312,289
312,47
312,166
312,758
312,548
312,578
312,72
312,308
312,92
312,406
312,717
312,126
312,852
312,144
312,744
312,571
312,287
312,901
312,444
313,216
313,627
313,518
313,982
313,823
313,327
313,907
313,700
313,970
313,352
313,652
313,268
313,772
313,726
313,465
313,280
313,252
313,680
313,331
313,351
313,472
313,984
313,615
313,338
313,17
314,937
314,710
314,137
314,663
314,946
314,3
314,625
314,489
314,5
314,925
314,10
314,690
314,178
314,425
314,571
314,918
314,715
314,722
314,502
314,782
314,404
314,553
314,84
314,808
314,899
315,666
315,668
315,80
315,553
315,32
315,915
315,854
315,837
315,689
315,457
315,690
315,127
315,363
315,997
315,834
315,387
315,849
315,617
315,368
315,398
315,182
315,861
315,788
315,833
315,715
315,9
315,128
315,475
316,381
316,960
316,198
316,457
316,10
316,227
316,762
316,21
316,778
316,288
316,698
316,945
316,728
316,368
316,197
316,93
316,837
316,630
316,642
316,311
317,829
317,737
317,227
317,240
317,507
317,992
317,373
317,38
317,288
317,506
317,928
317,722
317,725
317,622
317,215
317,8
317,201
317,842
317,655
317,407
317,114
317,892
317,285
317,584
318,514
318,507
318,175
318,567
318,199
318,677
318,758
318,581
318,690
318,700
318,619
318,580
318,180
318,67
318,604
318,132
318,765
319,67
319,131
319,266
319,957
319,585
319,878
319,234
319,904
319,537
319,748
319,803
319,281
319,197
319,870
319,696
319,24
319,995
319,711
319,547
319,631
319,259
319,699
320,575
320,906
320,466
320,3
320,962
320,439
320,658
320,691
320,967
320,667
320,54
320,876
320,963
320,332
320,444
320,866
320,418
320,281
320,125
321,698
321,532
321,479
321,509
321,372
321,531
321,779
321,45
321,907
321,740
321,230
321,49
321,285
321,942
321,432
321,547
321,461
321,325
321,6
321,403
322,200
322,344
322,84
322,903
322,587
322,829
322,26
322,757
322,232
322,708
322,435
322,982
322,77
322,941
322,256
322,202
322,169
322,339
322,319
322,65
322,643
322,642
322,100
323,29
323,493
323,444
323,829
323,25
323,608
323,818
323,643
323,959
323,344
323,862
323,257
323,254
323,111
324,486
324,245
324,983
324,350
324,854
324,56
324,843
324,343
324,534
324,815
324,243
324,968
324,75
324,796
324,616
324,636
324,451
324,784
324,98
324,642
324,459
324,594
324,128
324,88
324,999
324,63
324,940
324,35
324,388
324,321
324,913
324,870
324,712
325,67
325,803
325,131
325,64
325,943
325,823
325,454
325,57
325,309
325,627
325,643
325,444
325,68
326,105
326,695
326,58
326,574
326,54
326,302
326,872
326,392
326,413
326,99
326,634
327,772
327,422
327,239
327,887
327,615
327,808
327,677
327,640
327,11
327,466
327,395
327,477
327,816
327,440
327,903
327,637
327,636
327,104
327,349
327,668
327,962
327,693
327,803
327,27
327,531
327,338
327,603
328,198
328,111
328,106
328,13
328,611
328,732
328,70
328,609
328,810
328,862
328,199
328,928
328,588
328,130
328,654
328,523
328,263
328,365
328,433
328,494
328,744
328,637
328,457
328,191
328,249
329,141
329,818
329,46
329,62
329,131
329,320
329,600
329,448
329,527
329,984
329,669
329,774
329,368
329,319
329,599
329,908
329,556
329,796
329,150
329,151
329,482
329,317
329,619
329,353
330,299
330,379
330,995
330,9
330,532
330,602
330,675
330,696
330,149
330,59
330,244
330,521
330,840
330,857
330,574
330,881
330,56
330,434
330,354
330,201
330,206
330,657
330,932
330,207
331,806
331,71
331,351
331,194
331,685
331,489
331,713
331,710
331,480
331,616
331,711
331,341
331,874
331,594
331,581
331,988
331,345
331,632
331,307
332,430
332,338
332,167
332,108
332,467
332,899
332,810
332,934
332,44
332,509
332,225
332,944
332,4
332,656
333,229
333,711
333,236
333,479
333,640
333,219
333,245
333,494
333,754
333,788
333,977
333,836
333,341
333,828
333,759
333,386
333,211
333,411
333,189
333,847
334,7
334,373
334,11
334,76
334,368
334,31
334,570
334,118
334,146
334,298
334,452
334,200
334,648
334,601
334,936
335,785
335,370
335,45
335,1000
335,31
335,204
335,203
335,291
335,179
335,225
335,908
335,269
335,738
335,349
335,869
335,569
335,252
335,183
335,201
335,23
335,181
335,865
335,934
335,104
335,22
335,853
336,695
336,141
336,390
336,672
336,808
336,908
336,114
336,348
336,960
336,216
336,313
336,469
336,246
336,380
336,830
336,383
336,678
336,176
336,965
337,541
337,820
337,640
337,904
337,446
337,901
337,730
337,67
337,122
337,148
337,905
337,948
337,134
337,815
338,195
338,197
338,547
338,389
338,713
338,385
338,326
338,615
338,441
338,653
338,251
338,945
338,48
338,783
338,632
338,603
338,194
339,876
339,550
339,302
339,810
339,153
339,336
339,254
339,55
339,646
339,816
339,287
339,895
339,130
339,873
339,522
339,993
339,600
339,909
339,502
339,215
339,746
339,84
340,805
340,483
340,811
340,681
340,631
340,67
340,172
340,522
340,399
340,771
340,905
340,662
340,523
340,385
340,512
340,533
341,477
341,184
341,330
341,731
341,384
341,540
341,713
341,496
341,734
341,980
341,508
341,487
341,275
341,597
342,412
342,655
342,945
342,811
342,599
342,667
342,38
342,213
342,225
342,918
342,208
342,464
342,885
342,241
342,407
342,224
342,314
342,437
342,912
342,388
342,587
343,161
343,959
343,864
343,385
343,261
343,565
343,87
343,138
343,771
343,303
343,457
343,533
343,362
343,236
343,599
343,43
343,478
343,526
343,638
343,346
343,438
344,463
344,480
344,444
344,420
344,378
344,825
344,511
344,325
344,280
344,393
344,26
344,184
344,454
344,240
344,272
344,662
345,78
345,369
345,925
345,85
345,302
345,864
345,515
345,527
345,561
345,661
345,81
345,806
345,284
345,950
345,234
345,101
346,122
346,74
346,370
346,40
346,561
346,206
346,342
346,202
346,693
346,338
346,257
346,310
346,765
346,837
346,788
346,701
346,867
346,282
346,196
346,724
346,620
347,142
347,877
347,772
347,735
347,759
347,558
347,936
347,268
347,9
347,790
348,307
348,289
348,844
348,356
348,803
348,415
348,970
348,417
348,843
348,595
349,777
349,673
349,13
349,485
349,671
349,526
349,781
349,976
349,153
349,888
349,409
349,234
349,233
349,742
349,769
350,215
350,487
350,240
350,530
350,603
350,806
350,567
350,777
350,481
350,741
350,835
350,474
350,349
350,812
350,88
350,321
350,868
350,193
351,441
351,790
351,966
351,716
351,429
351,215
351,451
351,462
351,875
351,573
351,31
351,385
351,143
351,593
351,896
351,132
351,313
351,967
351,757
351,10
351,513
351,831
352,676
352,856
352,365
352,348
352,231
352,431
352,437
352,704
352,772
352,415
352,783
352,799
352,709
352,552
352,307
352,334
352,603
352,24
352,583
352,806
352,33
352,946
352,143
352,158
352,977
352,339
352,646
352,820
352,619
353,937
353,624
353,589
353,889
353,402
353,392
353,210
353,973
353,66
353,549
353,397
353,193
353,488
353,112
353,337
353,585
353,987
353,464
353,656
353,918
353,312
353,96
353,176
353,107
353,693
354,568
354,182
354,33
354,848
354,707
354,619
354,502
354,28
354,192
354,204
354,72
354,935
354,988
354,397
354,291
354,211
354,239
354,299
355,677
355,538
355,72
355,467
355,59
355,379
355,532
355,12
355,176
355,335
355,882
355,933
355,422
355,402
355,161
355,114
355,133
355,551
355,430
356,491
356,762
356,71
356,400
356,980
356,927
356,888
356,212
356,134
356,893
356,211
356,318
356,444
357,839
357,728
357,682
357,488
357,163
357,620
357,590
357,963
357,318
357,603
357,208
357,516
357,735
357,703
357,471
357,283
357,207
357,8
357,147
358,458
358,66
358,846
358,410
358,621
358,828
358,253
358,540
358,337
358,934
358,584
358,902
358,504
358,473
358,475
358,591
358,41
358,756
